N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
34,low,low,0,0,-0.0005417581061406,0.0005200162274228,8.825662289209523e-05,0.3948714173231652,0.1592144915876404,0.0654883951112194,0.0274424759160852,8.8738375,0.3948714173231652,0.1592144915876404,0.0654883951112194,0.0274424759160852,8.8738375,0.1559234362188053,0.0253492543315108,0.375,0.0294117647058823,22.215375,79974
34,low,mid,0,1,1.0821616933431968e-05,0.0003274073181571,0.000225045529256,0.3948714173231652,0.1592144915876404,0.0654883951112194,0.0274424759160852,8.8738375,0.6310619950948299,0.4054739858045989,0.2651718501001233,0.1763886282811305,7.96625,0.2491883444218798,0.0645573345018933,0.375,0.0294117647058823,22.215375,79991
34,low,high,0,2,0.0010464000258289,0.0004228016194191,0.000730098830804,0.3948714173231652,0.1592144915876404,0.0654883951112194,0.0274424759160852,8.8738375,1.0886326907852066,1.2605076199351215,1.573237929553041,2.14403323235711,5.3752875,0.4298699335546856,0.200691079850317,0.375,0.0294117647058823,22.215375,79707
34,mid,low,1,0,1.0821616933431968e-05,0.0003274073181571,0.000225045529256,0.6310619950948299,0.4054739858045989,0.2651718501001233,0.1763886282811305,7.96625,0.3948714173231652,0.1592144915876404,0.0654883951112194,0.0274424759160852,8.8738375,0.2491883444218798,0.0645573345018933,0.375,0.0294117647058823,22.215375,79991
34,mid,mid,1,1,0.0015508397951862,0.000609905866009,0.0005736924684817,0.6310619950948299,0.4054739858045989,0.2651718501001233,0.1763886282811305,7.96625,0.6310619950948299,0.4054739858045989,0.2651718501001233,0.1763886282811305,7.96625,0.398239241653067,0.1644091531642681,0.375,0.0294117647058823,22.215375,79895
34,mid,high,1,2,0.0027409630675705,0.0004562550261198,0.0018598871254253,0.6310619950948299,0.4054739858045989,0.2651718501001233,0.1763886282811305,7.96625,1.0886326907852066,1.2605076199351215,1.573237929553041,2.14403323235711,5.3752875,0.6869947177723655,0.5111030487921623,0.375,0.0294117647058823,22.215375,79702
34,high,low,2,0,0.0010464000258289,0.0004228016194191,0.000730098830804,1.0886326907852066,1.2605076199351215,1.573237929553041,2.14403323235711,5.3752875,0.3948714173231652,0.1592144915876404,0.0654883951112194,0.0274424759160852,8.8738375,0.4298699335546856,0.200691079850317,0.375,0.0294117647058823,22.215375,79707
34,high,mid,2,1,0.0027409630675705,0.0004562550261198,0.0018598871254253,1.0886326907852066,1.2605076199351215,1.573237929553041,2.14403323235711,5.3752875,0.6310619950948299,0.4054739858045989,0.2651718501001233,0.1763886282811305,7.96625,0.6869947177723655,0.5111030487921623,0.375,0.0294117647058823,22.215375,79702
34,high,high,2,2,0.0081387749349563,0.0010519378828075,0.0060230314987013,1.0886326907852066,1.2605076199351215,1.573237929553041,2.14403323235711,5.3752875,1.0886326907852066,1.2605076199351215,1.573237929553041,2.14403323235711,5.3752875,1.1851211354462394,1.5888794599145046,0.375,0.0294117647058823,22.215375,77962
36,low,low,0,0,0.0002554324833557,0.0004844879850089,7.817983740390586e-05,0.3950399271151786,0.1593400390958275,0.0655591788203564,0.0274782486200253,9.380575,0.3950399271151786,0.1593400390958275,0.0655591788203564,0.0274782486200253,9.380575,0.1560565440151656,0.0253892480590598,0.375,0.0277777777777777,23.550975,79985
36,low,mid,0,1,0.0005379455192888,0.0003085265155554,0.0001993545690729,0.3950399271151786,0.1593400390958275,0.0655591788203564,0.0274782486200253,9.380575,0.6312409547075049,0.4057062174049083,0.2654021624983544,0.1765952830334209,8.4348125,0.2493653807397684,0.0646452445427184,0.375,0.0277777777777777,23.550975,79996
36,low,high,0,2,0.0015724362564892,0.0003954579646765,0.000646784264485,0.3950399271151786,0.1593400390958275,0.0655591788203564,0.0274782486200253,9.380575,1.0903256504041696,1.2654929658144016,1.5848215545084336,2.169073189026692,5.7355875,0.4307221654674729,0.2016436986483615,0.375,0.0277777777777777,23.550975,79809
36,mid,low,1,0,0.0005379455192888,0.0003085265155554,0.0001993545690729,0.6312409547075049,0.4057062174049083,0.2654021624983544,0.1765952830334209,8.4348125,0.3950399271151786,0.1593400390958275,0.0655591788203564,0.0274782486200253,9.380575,0.2493653807397684,0.0646452445427184,0.375,0.0277777777777777,23.550975,79996
36,mid,mid,1,1,0.0010175184058285,0.0005678273942184,0.0005082253753792,0.6312409547075049,0.4057062174049083,0.2654021624983544,0.1765952830334209,8.4348125,0.6312409547075049,0.4057062174049083,0.2654021624983544,0.1765952830334209,8.4348125,0.3984651429000422,0.1645975348409987,0.375,0.0277777777777777,23.550975,79938
36,mid,high,1,2,0.0017061890764596,0.0004233860560778,0.0016478603220275,0.6312409547075049,0.4057062174049083,0.2654021624983544,0.1765952830334209,8.4348125,1.0903256504041696,1.2654929658144016,1.5848215545084336,2.169073189026692,5.7355875,0.6882582045032092,0.5134183643130799,0.375,0.0277777777777777,23.550975,79807
36,high,low,2,0,0.0015724362564892,0.0003954579646765,0.000646784264485,1.0903256504041696,1.2654929658144016,1.5848215545084336,2.169073189026692,5.7355875,0.3950399271151786,0.1593400390958275,0.0655591788203564,0.0274782486200253,9.380575,0.4307221654674729,0.2016436986483615,0.375,0.0277777777777777,23.550975,79809
36,high,mid,2,1,0.0017061890764596,0.0004233860560778,0.0016478603220275,1.0903256504041696,1.2654929658144016,1.5848215545084336,2.169073189026692,5.7355875,0.6312409547075049,0.4057062174049083,0.2654021624983544,0.1765952830334209,8.4348125,0.6882582045032092,0.5134183643130799,0.375,0.0277777777777777,23.550975,79807
36,high,high,2,2,0.0083338756828056,0.0009796564550663,0.0053377624102403,1.0903256504041696,1.2654929658144016,1.5848215545084336,2.169073189026692,5.7355875,1.0903256504041696,1.2654929658144016,1.5848215545084336,2.169073189026692,5.7355875,1.1888100239292756,1.6014724465257302,0.375,0.0277777777777777,23.550975,78577
38,low,low,0,0,0.0006140173328776,0.0004497993739348,6.973520248206025e-05,0.3949787175163513,0.1592971935290666,0.0655373425316677,0.0274688298533647,9.9100875,0.3949787175163513,0.1592971935290666,0.0655373425316677,0.0274688298533647,9.9100875,0.1560081872908616,0.0253755958662369,0.375,0.0263157894736842,24.8714,79994
38,low,mid,0,1,-3.6991271879853766e-05,0.000289418907896,0.000177824047893,0.3949787175163513,0.1592971935290666,0.0655373425316677,0.0274688298533647,9.9100875,0.6311897616786045,0.4056289429457835,0.2653151565175281,0.1765085685842669,8.8908375,0.2493065225772666,0.0646155522254251,0.375,0.0263157894736842,24.8714,79999
38,low,high,0,2,0.000895420908068,0.0003714974812626,0.0005769553072041,0.3949787175163513,0.1592971935290666,0.0655373425316677,0.0274688298533647,9.9100875,1.0907579826834863,1.2666948853292572,1.587678893489881,2.176234172868627,6.070475,0.430826189121046,0.2017809402905735,0.375,0.0263157894736842,24.8714,79856
