N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
72,high,high,2,2,0.0018888691887670656,0.00037245272314965605,0.0012627705492301708,1.1001538645253701,1.2927898701925227,1.6464508349064177,2.304400236407886,11.8887125,1.1001538645253701,1.2927898701925227,1.6464508349064177,2.304400236407886,11.8887125,1.2103385256301065,1.6713056484723996,0.375,0.013888888888888888,47.4036,79997
73,low,low,0,0,0.00022832803604873328,0.00020805112265239047,1.7929484241917683e-05,0.39506446518694366,0.1593657248809436,0.06557847940289405,0.02749080622875416,18.891325,0.39506446518694366,0.1593657248809436,0.06557847940289405,0.02749080622875416,18.891325,0.15607593165344583,0.025397434266828608,0.375,0.0136986301369863,48.0877625,80000
73,low,mid,0,1,0.0003650792445787448,0.00014565886942456937,4.572451809899852e-05,0.39506446518694366,0.1593657248809436,0.06557847940289405,0.02749080622875416,18.891325,0.6314995408939842,0.4060314396233127,0.26571178195952444,0.17685977126447966,17.11145,0.24948302838908232,0.06470749470002231,0.375,0.0136986301369863,48.0877625,80000
73,low,high,0,2,0.0005387351152274086,0.0001757022326364747,0.00014839317097462874,0.39506446518694366,0.1593657248809436,0.06557847940289405,0.02749080622875416,18.891325,1.1000670048815075,1.2924876767535933,1.6457330159276826,2.302828692628832,12.0849875,0.43459738295331574,0.20597823550552313,0.375,0.0136986301369863,48.0877625,80000
73,mid,low,1,0,0.0003650792445787448,0.00014565886942456937,4.572451809899852e-05,0.6314995408939842,0.4060314396233127,0.26571178195952444,0.17685977126447966,17.11145,0.39506446518694366,0.1593657248809436,0.06557847940289405,0.02749080622875416,18.891325,0.24948302838908232,0.06470749470002231,0.375,0.0136986301369863,48.0877625,80000
73,mid,mid,1,1,0.00039581935683723695,0.0002319183616628599,0.00011660233310799296,0.6314995408939842,0.4060314396233127,0.26571178195952444,0.17685977126447966,17.11145,0.6314995408939842,0.4060314396233127,0.26571178195952444,0.17685977126447966,17.11145,0.3987916701493128,0.1648615299625798,0.375,0.0136986301369863,48.0877625,80000
73,mid,high,1,2,0.0002783976563506065,0.0001852654391746139,0.000378364333163418,0.6314995408939842,0.4060314396233127,0.26571178195952444,0.17685977126447966,17.11145,1.1000670048815075,1.2924876767535933,1.6457330159276826,2.302828692628832,12.0849875,0.6946918085352923,0.5247906320876523,0.375,0.0136986301369863,48.0877625,80000
73,high,low,2,0,0.0005387351152274086,0.0001757022326364747,0.00014839317097462877,1.1000670048815075,1.2924876767535933,1.6457330159276826,2.302828692628832,12.0849875,0.39506446518694366,0.1593657248809436,0.06557847940289405,0.02749080622875416,18.891325,0.43459738295331574,0.20597823550552313,0.375,0.0136986301369863,48.0877625,80000
73,high,mid,2,1,0.0002783976563506065,0.0001852654391746139,0.000378364333163418,1.1000670048815075,1.2924876767535933,1.6457330159276826,2.302828692628832,12.0849875,0.6314995408939842,0.4060314396233127,0.26571178195952444,0.17685977126447966,17.11145,0.6946918085352923,0.5247906320876523,0.375,0.0136986301369863,48.0877625,80000
73,high,high,2,2,0.0008584120934302403,0.0003556997845705219,0.0012274795535116051,1.1000670048815075,1.2924876767535933,1.6457330159276826,2.302828692628832,12.0849875,1.1000670048815075,1.2924876767535933,1.6457330159276826,2.302828692628832,12.0849875,1.2101474152289708,1.670524394559901,0.375,0.0136986301369863,48.0877625,79995
74,low,low,0,0,2.0972158914941463e-05,0.00020397045583434896,1.7434912143639394e-05,0.3950803270116982,0.159383057728844,0.06559178159540559,0.027499540378616086,19.131675,0.3950803270116982,0.159383057728844,0.06559178159540559,0.027499540378616086,19.131675,0.15608846479167038,0.025402959090996022,0.375,0.013513513513513514,48.7214875,80000
74,low,mid,0,1,3.363395545441101e-05,0.00014186695677520617,4.446328166441621e-05,0.3950803270116982,0.159383057728844,0.06559178159540559,0.027499540378616086,19.131675,0.6315483508378574,0.40609034318561454,0.26576478726725034,0.17690172251384192,17.35735,0.2495123289727194,0.06472392061107887,0.375,0.013513513513513514,48.7214875,80000
74,low,high,0,2,0.0003793669694264745,0.00017322488067661197,0.0001443003456592518,0.3950803270116982,0.159383057728844,0.06559178159540559,0.027499540378616086,19.131675,1.1004298940802222,1.2938984096778432,1.649914975457426,2.3143400203200915,12.2324625,0.4347582024066626,0.20622548492494314,0.375,0.013513513513513514,48.7214875,80000
74,mid,low,1,0,3.363395545441101e-05,0.00014186695677520617,4.4463281664416215e-05,0.6315483508378574,0.40609034318561454,0.26576478726725034,0.17690172251384192,17.35735,0.3950803270116982,0.159383057728844,0.06559178159540559,0.027499540378616086,19.131675,0.2495123289727194,0.06472392061107887,0.375,0.013513513513513514,48.7214875,80000
